source_path,repo_root,file_type,priority_bucket,matched_terms,selection_reason,size_bytes,mtime_utc
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916809.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:04.856437445+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916811.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:05.037405014+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916825.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:05.268993616+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916833.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:05.385404348+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916838.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:05.573465586+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916841.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:05.788004398+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916846.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:05.943365812+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916854.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:32.804249525+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916858.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:32.965856791+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916862.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:33.118149042+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916870.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:33.239326715+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916889.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:37:59.661847115+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916897.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:06.068559170+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916908.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:06.235353231+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916919.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:06.350015640+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916927.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:06.514888287+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916935.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:06.663149118+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916943.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:06.848304272+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916957.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:07.011364698+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916965.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:07.129395246+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916986.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:07.516984939+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/916994.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:07.634374142+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917005.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:07.764534235+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917013.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:07.988955498+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917021.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:08.134506226+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917039.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:08.335384607+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917047.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:08.517990827+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917062.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:23.322156668+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917070.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:23.464610338+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917088.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:29.732703686+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917096.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:29.857033730+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917104.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:29.982234478+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917112.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:30.139211893+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917133.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:30.252711535+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917141.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:30.461172342+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917146.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,651,2026-01-31 20:38:30.803719759+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917153.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:30.909721375+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917161.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:37.267114401+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917179.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:37.409470320+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917195.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:37.541573763+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917203.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:37.657832384+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917229.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:37.966912031+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917237.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:38.118828773+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917245.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:38.240830660+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917252.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:38.383832932+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917260.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:44.781928301+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917278.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:44.945400476+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917286.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:45.074245930+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917294.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:45.227934837+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917302.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:45.346913099+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917328.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:45.469480276+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917336.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:45.608940601+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917344.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:45.777197361+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917351.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:45.918037653+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917362.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:46.028848886+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917370.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:46.256224155+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917397.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:46.373957634+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917401.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:46.503576755+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917450.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:46.621990919+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917452.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:46.761938572+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917453.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:46.961050272+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917454.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:47.091581345+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917455.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:47.207964420+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917456.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:47.756019115+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917457.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:48.113978386+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917458.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:48.236519337+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917461.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:48.348981380+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917462.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:55.017904758+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917463.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:55.133997440+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917464.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:55.243084431+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917466.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:55.379317522+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917467.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:55.526275873+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917468.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:55.713483334+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917469.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:38:55.886093855+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917470.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:02.427793503+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917471.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:08.810882807+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917472.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:08.926202297+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917473.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:09.071885586+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917474.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:09.189848661+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917475.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:09.375489950+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917476.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:09.539378881+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917477.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:09.729883194+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917479.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:09.847086430+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917480.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:16.160168409+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917481.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:16.278103828+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917483.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:30.712098360+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917484.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:31.035618305+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917485.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:31.151051044+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917487.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:31.373054504+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917488.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:31.529625653+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917489.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:31.744589090+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917490.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:31.888465166+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917491.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:32.220070362+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917492.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:32.355983973+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917493.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:32.698062897+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917495.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:32.811118603+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917496.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:33.122022390+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917497.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:33.364228964+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917498.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:33.567381144+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917500.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:33.733084440+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917501.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:33.853282213+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917502.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:33.971125841+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917503.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:34.127323151+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917504.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:34.278344393+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917505.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:34.509913682+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917506.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:34.651672363+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917507.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:34.760049820+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917509.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:34.872524977+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917510.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:35.028265476+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917511.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:35.324190378+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917512.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:35.493941545+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917513.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:35.605519056+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917514.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:35.721474409+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917515.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:35.852025986+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917517.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:36.083245039+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917518.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:36.398922682+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917519.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:36.512700081+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917521.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:36.737314224+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917522.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:36.984526873+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917523.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:37.140499592+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917525.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:37.293143749+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917526.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:37.503911018+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917527.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:37.616410017+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917528.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:37.834962130+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917529.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:37.986916304+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917530.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:38.144215345+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917531.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:38.257132291+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917533.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:38.389903545+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917534.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:38.521510123+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917535.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:38.730428457+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917536.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:38.947019577+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917537.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:39.265918732+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917538.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:39.415875673+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917539.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:39.594210863+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917541.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:39.838963032+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917542.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:39.955281258+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917543.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:40.090217829+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917544.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:40.233031511+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917545.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:40.352115154+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917546.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:40.520310878+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917547.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:40.678277493+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917548.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:40.904230833+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917549.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:41.044085503+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917550.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:41.251770735+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/917551.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:39:41.472201347+00:00
