date,master_ticker,r_t,mr_t,xbar_n,range_n,z_r_60,cep_i_below_lcl,cep_i_above_ucl,cep_mr_above_ucl,cep_xbar_below_lcl,cep_xbar_above_ucl,cep_r_above_ucl,dist_i_lcl,dist_i_ucl,dist_xbar_lcl,dist_xbar_ucl,stress_score,upside_score,label_true
2019-04-22,^BVSP,0.0001057272449522,0.0136598404035457,0.004009762465803674,0.0249373198245159,0.01414342550171258,0,0,0,0,0,0,0.03376374949024646,0.03633241802819776,0.02023847308600653,0.014817503739818914,0.0,0.0,W1
2019-04-23,^BVSP,0.0140151681761466,0.0139094409311944,0.0041786777233946745,0.0251869203521646,1.019620211448131,0,0,0,0,0,0,0.04767319042144086,0.02242297709700336,0.02040738834359753,0.014648588482227913,0.0,0.0,W1
2019-04-24,^BVSP,-0.0091953226354423,0.0232104908115889,0.004672785108538599,0.0232104908115889,-0.6325475609116455,0,0,0,0,0,0,0.024462699609851958,0.04563346790859226,0.020901495728741455,0.014154481097083988,0.0,0.0,W1
2019-04-25,^BVSP,0.0157312596574799,0.024926582292922203,0.005164208110784099,0.024926582292922203,1.1384580842336751,0,0,0,0,0,0,0.04938928190277416,0.020706885615670058,0.021392918730986955,0.013663058094838488,0.0,0.0,W1
2019-04-26,^BVSP,-0.003278215272696,0.0190094749301759,0.004318222481372049,0.024926582292922203,-0.24768692554023164,0,0,0,0,0,0,0.03037980697259826,0.03971636054584596,0.020546933101574908,0.014509043724250537,0.0,0.0,W1
2019-04-29,^BVSP,-0.0004988982766765,0.0027793169960195,0.0006897058681662736,0.024926582292922203,-0.02656476755750782,0,0,0,0,0,0,0.03315912396861776,0.03693704354982646,0.016918416488369132,0.018137560337456313,0.0,0.0,W1
2019-04-30,^BVSP,0.0017139210909984,0.0022128193676749,0.0034170167997764483,0.0190094749301759,0.1399833035929521,0,0,0,0,0,0,0.03537194333629266,0.034724224182151556,0.019645727419979307,0.015410249405846139,0.0,0.0,W1
2019-05-02,^BVSP,-0.0085991326261392,0.0103130537171376,-0.002665581271128327,0.0103130537171376,-0.6049505196087503,0,0,0,0,0,0,0.02505888961915506,0.04503727789928916,0.013563129349074532,0.021492847476750915,0.0,0.0,W1
2019-05-03,^BVSP,0.0050121230980568,0.013611255724196001,-0.0005929966784401269,0.013611255724196001,0.4031158068355542,0,0,0,0,0,0,0.03867014534335106,0.03142602217509316,0.015635713941762733,0.019420262884062713,0.0,0.0,W1
2019-05-06,^BVSP,-0.0104598973737453,0.0154720204718021,-0.003083246452707327,0.0154720204718021,-0.7278924380235777,0,0,0,0,0,0,0.02319812487154896,0.04689804264689526,0.01314546416749553,0.021910512658329915,0.0,0.0,W1
2019-05-07,^BVSP,-0.0065470830172833,0.003912814356461999,-0.005148497479777752,0.0154720204718021,-0.5117945399870351,0,0,0,0,0,0,0.027110939228010958,0.04298522829043326,0.011080213140425106,0.023975763685400338,0.0,0.0,W1
2019-05-08,^BVSP,0.0127168978737198,0.019263980891003098,0.00018051014518699789,0.023176795247465097,0.9766166073823507,0,0,0,0,0,0,0.04637492011901406,0.02372124739943016,0.016409220765389858,0.018646756060435588,0.0,0.0,W1
2019-05-09,^BVSP,-0.0082876449256838,0.0210045427994036,-0.003144431860748152,0.023176795247465097,-0.6406454846680467,0,0,0,0,0,0,0.02537037731961046,0.044725790198833756,0.013084278759454705,0.02197169806637074,0.0,0.0,W1
2019-05-10,^BVSP,-0.00581809052358,0.0024695544021038005,-0.0019839801482068272,0.0210045427994036,-0.4541833535356588,0,0,0,0,0,0,0.02783993172171426,0.04225623579672996,0.014244730471996031,0.020811246353829416,0.0,0.0,W1
2019-05-13,^BVSP,-0.0272189290525816,0.0214008385290016,-0.007151941657031403,0.039935826926301404,-2.035383241098207,0,0,0,0,0,0,0.006439093192712658,0.06365707432573156,0.009076768963171455,0.02597920786265399,0.0,0.0,W1
2019-05-14,^BVSP,0.0039713030721379,0.0311902321247195,-0.009338340357426877,0.0311902321247195,0.3567838476659391,0,0,0,0,0,0,0.03762932531743216,0.03246684220101206,0.006890370262775981,0.028165606563049464,0.0,0.0,W1
2019-05-15,^BVSP,-0.0051057455172283,0.009077048589366199,-0.008542865505313002,0.0311902321247195,-0.31467428717148477,0,0,0,0,0,0,0.02855227672806596,0.04154389079037826,0.0076858451148898565,0.027370131710935587,0.0,0.0,W1
2019-05-16,^BVSP,-0.0176060304171996,0.0125002848999713,-0.011489850478717901,0.0311902321247195,-1.269284323641402,0,0,0,0,0,0,0.01605199182809466,0.054044175690349555,0.004738860141484957,0.03031711668434049,0.0,0.0,W1
2019-05-17,^BVSP,-0.0003444119200568,0.0172616184971428,-0.004771221195586702,0.021577333489337498,0.06430379377260206,0,0,0,0,0,0,0.03331361032523746,0.03678255719320676,0.011457489424616156,0.02359848740120929,0.0,0.0,W1
2019-05-20,^BVSP,0.0214695586732476,0.0218139705933044,-0.00039665729530927694,0.0390755890904472,1.7306321445313873,0,0,0,0,0,0,0.05512758091854186,0.01496858659990236,0.015832053324893583,0.019223923500931862,0.0,0.0,W1
2019-05-21,^BVSP,0.0272396435411154,0.0057700848678678,0.007689689969276648,0.044845673958315,2.058873197916201,0,0,0,0,0,0,0.06089766578640966,0.00919850173203456,0.023918400589479506,0.011137576236345939,0.0,0.0,W1
2019-05-22,^BVSP,-0.0013132395477885,0.0285528830889039,0.011762887686629423,0.0285528830889039,-0.06459958217074174,0,0,0,0,0,0,0.03234478269750576,0.03775138482093846,0.02799159830683228,0.007064378518993164,0.0,0.0,W1
2019-05-23,^BVSP,-0.0047909753776911,0.0034777358299026,0.010651246822220848,0.0320306189188065,-0.30739243798684873,0,0,0,0,0,0,0.02886704686760316,0.041229120650841056,0.026879957442423705,0.008176019383401739,0.0,0.0,W1
2019-05-24,^BVSP,-0.0030073927688642,0.0017835826088269,0.004532008961692898,0.0320306189188065,-0.1784332850553068,0,0,0,0,0,0,0.03065062947643006,0.03944553804201416,0.020760719581895758,0.01429525724392969,0.0,0.0,W1
2019-05-27,^BVSP,0.0131148029173538,0.016122195686218,0.0010007988057524984,0.017905778295044902,1.0123218649185208,0,0,0,0,0,0,0.04677282516264806,0.02332334235579616,0.01722950942595536,0.017826467399870087,0.0,0.0,W1
2019-05-28,^BVSP,0.0159892979070722,0.002874494989718401,0.005326433169467674,0.0207802732847633,1.1887094272978125,0,0,0,0,0,0,0.04964732015236646,0.020448847366077758,0.021555143789670533,0.013500833036154913,0.0,0.0,W1
2019-05-29,^BVSP,0.0018034830758912,0.014185814831181002,0.006975047782863249,0.0189966906759364,0.12197244932207865,0,0,0,0,0,0,0.03546150532118546,0.03463466219725876,0.023203758403066106,0.011852218422759339,0.0,0.0,W1
2019-05-30,^BVSP,0.0091741871343891,0.007370704058497901,0.010020442758676574,0.014185814831181002,0.6493289933135927,0,0,0,0,0,0,0.042832209379683364,0.02726395813876086,0.026249153378879432,0.008806823446946013,0.0,0.0,W1
2019-05-31,^BVSP,-0.0043910460451565,0.0135652331795456,0.0056439805180489985,0.0203803439522287,-0.36515835008554803,0,0,0,0,0,0,0.02926697620013776,0.04082919131830646,0.021872691138251858,0.013183285687573588,0.0,0.0,W1
2019-06-03,^BVSP,-0.0001030662201376,0.0042879798250189,0.0016208894862465484,0.0135652331795456,-0.04263519681033206,0,0,0,0,0,0,0.03355495602515666,0.03654121149328756,0.017849600106449405,0.01720637671937604,0.0,0.0,W1
2019-06-04,^BVSP,0.0037037079374844,0.0038067741576220003,0.0020959457016448482,0.0135652331795456,0.25214270299023367,0,0,0,0,0,0,0.03736173018277866,0.032734437335665556,0.018324656321847706,0.01673132050397774,0.0,0.0,W1
2019-06-05,^BVSP,-0.0142830760076391,0.0179867839451235,-0.003768370083862202,0.0179867839451235,-1.07559732782943,0,0,0,0,0,0,0.01937494623765516,0.050721221280789056,0.012460340536340656,0.02259563628948479,0.0,0.0,W1
2019-06-06,^BVSP,0.0124843757256873,0.0267674517333264,0.00045048535884874806,0.0267674517333264,0.964319697980078,0,0,0,0,0,0,0.04614239797098156,0.02395376954746266,0.016679195979051605,0.01837678084677384,0.0,0.0,W1
2019-06-07,^BVSP,0.0063171274446661,0.006167248281021201,0.0020555337750496733,0.0267674517333264,0.49986183524631717,0,0,0,0,0,0,0.03997514968996036,0.030121017828483858,0.01828424439525253,0.016771732430572915,0.0,0.0,W1
2019-06-10,^BVSP,-0.0036254187429634,0.009942546187629499,0.00022325210493772318,0.0267674517333264,-0.2638487088094675,0,0,0,0,0,0,0.03003260350233086,0.04006356401611336,0.01645196272514058,0.018604014100684865,0.0,0.0,W1
2019-06-11,^BVSP,0.0152018689099265,0.0188272876528899,0.007594488334329123,0.0188272876528899,1.1594004170040373,0,0,0,0,0,0,0.04885989115522076,0.021236276363223457,0.02382319895453198,0.011232777871293464,0.0,0.0,W1
2019-06-12,^BVSP,-0.0064780920075494,0.0216799609174759,0.002853871401019948,0.0216799609174759,-0.4725339845885589,0,0,0,0,0,0,0.02717993023774486,0.04291623728069936,0.019082582021222805,0.01597339480460264,0.0,0.0,W1
2019-06-13,^BVSP,0.0045967761502877,0.0110748681578371,0.0024237835774253485,0.0216799609174759,0.36080746930439683,0,0,0,0,0,0,0.03825479839558196,0.031841369122862256,0.018652494197628208,0.016403482628197238,0.0,0.0,W1
2019-06-14,^BVSP,-0.0074588535670587,0.0120556297173464,0.0014654248714015235,0.022660722476985203,-0.5737814097649241,0,0,0,0,0,0,0.02619916867823556,0.04389699884020866,0.017694135491604382,0.017361841334221063,0.0,0.0,W1
2019-06-17,^BVSP,-0.0042624372656119,0.0031964163014468003,-0.003400651672483077,0.0120556297173464,-0.3424901847389083,0,0,0,0,0,0,0.02939558497968236,0.04070058253876186,0.012828058947719781,0.022227917878105664,0.0,0.0,W1
2019-06-18,^BVSP,0.0180792329072552,0.022341670172867097,0.002738679556218073,0.0255380864743139,1.3767966741502053,0,0,0,0,0,0,0.051737255152549455,0.01835891236589476,0.01896739017642093,0.016088586649404515,0.0,0.0,W1
2019-06-19,^BVSP,0.009003250488224,0.009075982419031198,0.0038402981407021477,0.0255380864743139,0.6309146321521716,0,0,0,0,0,0,0.04266127273351826,0.02743489478492596,0.020069008760905005,0.01498696806492044,0.0,0.0,W1
2019-06-21,^BVSP,0.016904651353698,0.007901400865474001,0.009931174370891322,0.022341670172867097,1.2668085690174722,0,0,0,0,0,0,0.05056267359899226,0.019533493919451958,0.02615988499109418,0.008896091834731265,0.0,0.0,W1
2019-06-24,^BVSP,0.0004802156162356,0.0164244357374624,0.011116837591353198,0.0175990172910196,-0.11064103001866629,0,0,0,0,0,0,0.03413823786152986,0.035957929656914356,0.027345548211556055,0.007710428614269389,0.0,0.0,W1
2019-06-25,^BVSP,-0.0194807179536892,0.0199609335699248,0.001726849876117098,0.0363853693073872,-1.8101989342444322,0,0,0,0,0,0,0.014177304291605061,0.05591886322683916,0.017955560496319956,0.01710041632950549,0.0,0.0,W1
2019-06-26,^BVSP,0.0059368045993452,0.025417522553034397,0.0009602384038973979,0.0363853693073872,0.4480792993136529,0,0,0,0,0,0,0.03959482684463946,0.03050134067380476,0.017188949024100255,0.01786702780172519,0.0,0.0,W1
2019-06-27,^BVSP,0.0003475446009174,0.0055892599984278,-0.0031790382842977524,0.025417522553034397,-0.03953233982364872,0,0,0,0,0,0,0.03400556684621166,0.03609060067223256,0.013049672335905106,0.022006304489920338,0.0,0.0,W1
2019-06-28,^BVSP,0.0024096277729564,0.002062083172039,-0.0026966852451175524,0.025417522553034397,0.13078647618502576,0,0,0,0,0,0,0.03606765001825066,0.03402851750019356,0.013532025375085306,0.02152395145074014,0.0,0.0,W1
2019-07-01,^BVSP,0.0036874692685209,0.0012778414955645,0.0030953615604349723,0.0055892599984278,0.22709121555156975,0,0,0,0,0,0,0.03734549151381516,0.03275067600462906,0.01932407218063783,0.015731904645187617,0.0,0.0,W1
2019-07-02,^BVSP,-0.0072792418279535,0.0109667110964744,-0.00020865004638970274,0.0109667110964744,-0.7342288764919194,0,0,0,0,0,0,0.02637878041734076,0.043717387101103455,0.016020060573813156,0.01903591625201229,0.0,0.0,W1
2019-07-03,^BVSP,0.0141923348568238,0.0214715766847773,0.0032525475175868976,0.0214715766847773,1.2152605184093657,0,0,0,0,0,0,0.04785035710211806,0.02224581041632616,0.019481258137789757,0.015574718688035689,0.0,0.0,W1
2019-07-04,^BVSP,0.0154904667354508,0.0012981318786270003,0.006522757258210498,0.022769708563404302,1.2953762399277757,0,0,0,0,0,0,0.04914848898074506,0.02094767853769916,0.022751467878413357,0.012304508947412088,0.0,0.0,W1
2019-07-05,^BVSP,0.0043615425983396,0.011128924137111201,0.006691275590665172,0.022769708563404302,0.2772727801356284,0,0,0,0,0,0,0.03801956484363386,0.032076602674810356,0.02291998621086803,0.012135990614957414,0.0,0.0,W1
2019-07-08,^BVSP,0.0042278091341911,0.0001337334641484996,0.009568038331201323,0.0112626576012597,0.25374587940431526,0,0,0,0,0,0,0.03788583137948536,0.03221033613895886,0.02579674895140418,0.009259227874421265,0.0,0.0,W1
2019-07-10,^BVSP,0.0122370755011502,0.0080092663669591,0.009079223492282922,0.0112626576012597,0.9476931500117592,0,0,0,0,0,0,0.04589509774644446,0.02420106977199976,0.025307934112485782,0.009748042713339665,0.0,0.0,W1
2019-07-11,^BVSP,-0.0063613265145913,0.0185984020157415,0.003616275179772397,0.0185984020157415,-0.7914320912401528,0,0,0,0,0,0,0.02729669573070296,0.04279947178774126,0.019844985799975255,0.01521099102585019,0.0,0.0,W1
2019-07-12,^BVSP,-0.0118632162588787,0.005501889744287401,-0.00043991453453217765,0.0241002917600289,-1.2682788570562602,0,0,0,0,0,0,0.02179480598641556,0.04830136153202866,0.01578879608567068,0.019267180740154766,0.0,0.0,W1
2019-07-15,^BVSP,-0.0009917722240506,0.010871444034828101,-0.0017448098740926027,0.0241002917600289,-0.2416945210150963,0,0,0,0,0,0,0.03266625002124366,0.03742991749720056,0.014483900746110256,0.02057207607971519,0.0,0.0,W1
2019-07-16,^BVSP,-0.0002697781091427,0.0007219941149079,-0.004871523276665827,0.011593438149736,-0.19348807304597074,0,0,0,0,0,0,0.03338824413615156,0.03670792338229266,0.01135718734353703,0.023698789482288415,0.0,0.0,W1
2019-07-17,^BVSP,0.0007802303520102,0.0010500084611529,-0.003086134060015453,0.012643446610888901,-0.07452875793146506,0,0,0,0,0,0,0.03443825259730446,0.03565791492113976,0.013142576560187405,0.02191340026563804,0.0,0.0,W1
2019-07-18,^BVSP,0.0082561490774096,0.0074759187253994,0.0019437072740566227,0.0092479213014602,0.6253342613162856,0,0,0,0,0,0,0.041914171322703864,0.02818199619574036,0.018172417894259482,0.016883558931565963,0.0,0.0,W1
2019-07-19,^BVSP,-0.012153736352734,0.0204098854301436,-0.0008467837581142275,0.0204098854301436,-1.275724149298694,0,0,0,0,0,0,0.02150428589256026,0.04859188162588396,0.01538192686208863,0.019674049963736815,0.0,0.0,W1
2019-07-22,^BVSP,0.0047926572323411,0.0169463935850751,0.00041882507725672267,0.0204098854301436,0.3162741346693647,0,0,0,0,0,0,0.03845067947763536,0.031645488040808856,0.01664753569745958,0.018408441128365864,0.0,0.0,W1
2019-07-23,^BVSP,-0.0023597069503876,0.0071523641827287,-0.00036615924834272726,0.0204098854301436,-0.3454346106752831,0,0,0,0,0,0,0.03129831529490666,0.03879785222353756,0.015862551371860132,0.019193425453965313,0.0,0.0,W1
2019-07-24,^BVSP,0.0040033928286228,0.0063630997790104,-0.001429348310539427,0.0169463935850751,0.2620709339880472,0,0,0,0,0,0,0.03766141507391706,0.03243475244452716,0.01479936230966343,0.020256614516162015,0.0,0.0,W1
2019-07-25,^BVSP,-0.0141702286416369,0.0181736214702597,-0.001933471382765152,0.018962885873978,-1.4589388529264737,0,0,0,0,0,0,0.01948779360365736,0.050608373914786856,0.014295239237437706,0.02076073758838774,0.0,0.0,W1
2019-07-26,^BVSP,0.0015963093610426,0.0157665380026795,-0.002732558350589777,0.0181736214702597,0.04913788546649046,0,0,0,0,0,0,0.03525433160633686,0.034841835912107356,0.013496152269613081,0.021559824556212366,0.0,0.0,W1
2019-07-29,^BVSP,0.0064371871612171,0.0048408778001745,-0.000533334822688602,0.020607415802854,0.49073079918648443,0,0,0,0,0,0,0.04009520940651136,0.03000095811193286,0.015695375797514257,0.01936060102831119,0.0,0.0,W1
2019-07-30,^BVSP,-0.0053290568716883,0.0117662440329054,-0.002866447247766377,0.020607415802854,-0.6225747017396184,0,0,0,0,0,0,0.02832896537360596,0.041767202144838256,0.01336226337243648,0.021693713453388965,0.0,0.0,W1
2019-07-31,^BVSP,-0.0109503157734305,0.0056212589017422005,-0.0020614690307147773,0.0173875029346476,-1.1600074916517682,0,0,0,0,0,0,0.022707706471863758,0.04738846104658046,0.01416724158948808,0.020888735236337365,0.0,0.0,W1
2019-08-01,^BVSP,0.0030793696920224,0.0140296854654529,-0.0016907039479698276,0.0173875029346476,0.17003877981711837,0,0,0,0,0,0,0.03673739193731666,0.033358775581127556,0.01453800667223303,0.020517970153592413,0.0,0.0,W1
2019-08-02,^BVSP,0.0053515752721034,0.0022722055800809995,-0.0019621069202482525,0.016301891045533902,0.4041892204435953,0,0,0,0,0,0,0.03900959751739766,0.03108657000104656,0.014266603699954606,0.02078937312587084,0.0,0.0,W1
2019-08-05,^BVSP,-0.0254092142244028,0.0307607894965062,-0.006982146258426878,0.0307607894965062,-2.4410135520133887,0,0,0,0,0,0,0.008248808020891459,0.06184735949755276,0.00924656436177598,0.025809412464049466,0.0,0.0,W1
2019-08-06,^BVSP,0.0204296591239989,0.0458388733484017,0.0008628474659304721,0.0458388733484017,1.730795339764626,0,0,0,0,0,0,0.054087681369293164,0.01600848614915106,0.01709155808613333,0.017964418739692116,0.0,0.0,W1
2019-08-07,^BVSP,0.0060308751878917,0.0143987839361072,0.0016007238398977977,0.0458388733484017,0.3976759328922238,0,0,0,0,0,0,0.03968889743318596,0.03040727008525826,0.017829434460100657,0.017226542365724788,0.0,0.0,W1
2019-08-08,^BVSP,0.0128858170461742,0.0068549418582825004,0.003484284283415498,0.0458388733484017,1.0336194707200173,0,0,0,0,0,0,0.046543839291468464,0.02355232822697576,0.019712994903618355,0.015342981922207089,0.0,0.0,W1
2019-08-09,^BVSP,-0.0011436205964094,0.014029437642583601,0.009550682690413849,0.0215732797204083,-0.31130604741242396,0,0,0,0,0,0,0.03251440164888486,0.03758176586955936,0.025779393310616707,0.009276583515208738,0.0,0.0,W1
2019-08-12,^BVSP,-0.0202133043275535,0.0190696837311441,-0.0006100581724742512,0.0330991213737277,-2.113510107059422,0,0,0,0,0,0,0.01344471791774076,0.05665144960070346,0.015618652447728608,0.019437324378096837,0.0,0.0,W1
2019-08-13,^BVSP,0.013488563000932,0.0337018673284855,0.0012543637807858237,0.0337018673284855,1.0519433567632595,0,0,0,0,0,0,0.04714658524622626,0.02294958227221796,0.01748307440098868,0.017572902424836764,0.0,0.0,W1
2019-08-14,^BVSP,-0.0298808320350845,0.0433693950360165,-0.009437298489528852,0.0433693950360165,-2.8178966971137602,0,0,0,0,0,0,0.003777190210209759,0.06631897730823447,0.0067914121306740065,0.02826456469515144,0.0,0.0,W1
2019-08-15,^BVSP,-0.0120514214759936,0.017829410559090902,-0.012164248709424902,0.0433693950360165,-1.1968473183892179,0,0,0,0,0,0,0.02160660076930066,0.04848956674914356,0.004064461910777957,0.030991514915047487,0.0,0.0,W1
2019-08-16,^BVSP,0.0075328597252024,0.019584281201196,-0.005227707696235927,0.0433693950360165,0.6132856687209887,0,0,0,0,0,0,0.04119088197049666,0.028905285547947558,0.01100100292396693,0.024054973901858515,0.0,0.0,W1
2019-08-19,^BVSP,-0.0033822639193587,0.010915123644561101,-0.009445414426308602,0.0374136917602869,-0.4038953857307451,0,0,0,0,0,0,0.03027575832593556,0.03982040919250866,0.006783296193894256,0.02827268063193119,0.0,0.0,W1
2019-08-20,^BVSP,-0.0024862739352769,0.0008959899840818002,-0.0025967749013567016,0.019584281201196,-0.32142368963236057,0,0,0,0,0,0,0.031171748310017358,0.03892441920842686,0.013631935718846157,0.021424041106979288,0.0,0.0,W1
2019-08-21,^BVSP,0.019758755607818,0.022245029543094902,0.005355769369596199,0.0231410195271767,1.7135376641978166,0,0,0,0,0,0,0.05341677785311226,0.01667938966533196,0.02158447998979906,0.013471496836026388,0.0,0.0,W1
2019-08-22,^BVSP,-0.0118383395653974,0.0315970951732154,0.0005129695469462485,0.0315970951732154,-1.147745155312899,0,0,0,0,0,0,0.02181968267989686,0.04827648483854736,0.016741680167149105,0.01831429665867634,0.0,0.0,W1
2019-08-23,^BVSP,-0.0237164466261182,0.0118781070607208,-0.004570576129743626,0.0434752022339362,-2.118135659158579,0,0,0,0,0,0,0.009941575619176059,0.06015459189926816,0.011658134490459233,0.023397842335366213,0.0,0.0,W1
2019-08-26,^BVSP,-0.0127463767901236,0.0109700698359946,-0.007135601843455302,0.0434752022339362,-1.1080736082529565,0,0,0,0,0,0,0.020911645455170658,0.04918452206327356,0.009093108776747556,0.025962868049077888,0.0,0.0,W1
2019-08-27,^BVSP,0.0087349424291256,0.0214813192192492,-0.009891555138128401,0.0324513890552438,0.7633955751629029,0,0,0,0,0,0,0.04239296467441986,0.02770320284402436,0.006337155482074457,0.028718821343750988,0.0,0.0,W1
2019-08-28,^BVSP,0.0093928147459987,0.0006578723168730993,-0.004583766560279377,0.0331092613721169,0.802850385850908,0,0,0,0,0,0,0.04305083699129296,0.02704533052715126,0.01164494405992348,0.023411032765901965,0.0,0.0,W1
2019-08-29,^BVSP,0.0234513912622552,0.014058576516256499,0.007208192911813973,0.0361977680523788,1.938689618631809,0,0,0,0,0,0,0.05710941350754946,0.01298675401089476,0.023436903532016832,0.011619073293808613,0.0,0.0,W1
2019-08-30,^BVSP,0.0060597530453861,0.0173916382168691,0.011909725370691397,0.0173916382168691,0.44427040431071757,0,0,0,0,0,0,0.03971777529068036,0.03037839222776386,0.028138435990894255,0.00691754083493119,0.0,0.0,W1
2019-09-02,^BVSP,-0.0050455844275132,0.0111053374728993,0.008464593656531698,0.0284969756897684,-0.48426787120090353,0,0,0,0,0,0,0.02861243781778106,0.041483729700663156,0.024693304276734558,0.010362672549090889,0.0,0.0,W1
2019-09-03,^BVSP,-0.0094355864859952,0.004390002058482,0.003757493348533223,0.0328869777482504,-0.8365350129106592,0,0,0,0,0,0,0.02422243575929906,0.04587373175914516,0.019986203968736082,0.015069772857089363,0.0,0.0,W1
2019-09-04,^BVSP,0.0151335511359186,0.0245691376219138,0.001678033316949073,0.0245691376219138,1.2298696836678074,0,0,0,0,0,0,0.04879157338121286,0.02130459413723136,0.01790674393715193,0.017149232888673514,0.0,0.0,W1
2019-09-05,^BVSP,0.010243694694271,0.0048898564416476,0.002724018729170298,0.0245691376219138,0.8283168260591741,0,0,0,0,0,0,0.04390171693956526,0.02619445057887896,0.018952729349373157,0.01610324747645229,0.0,0.0,W1
2019-09-06,^BVSP,0.0067453881395316,0.003498306554739399,0.005671761870931498,0.0245691376219138,0.5111839003309058,0,0,0,0,0,0,0.04040341038482586,0.02969275713361836,0.021900472491134356,0.01315550433469109,0.0,0.0,W1
2019-09-09,^BVSP,0.0023870065090034,0.0043583816305282005,0.008627410119681147,0.012746544626915199,0.14193782310602115,0,0,0,0,0,0,0.03604502875429766,0.03405113876414656,0.024856120739884004,0.01019985608594144,0.0,0.0,W1
2019-09-10,^BVSP,-0.001445107979906,0.0038321144889094,0.004482745340724998,0.011688802674176999,-0.1951468585834057,0,0,0,0,0,0,0.03221291426538826,0.03788325325305596,0.020711455960927855,0.014344520864897589,0.0,0.0,W1
2019-09-11,^BVSP,0.0040101178314,0.005455225811306,0.002924351125007248,0.0081904961194376,0.2616744300996764,0,0,0,0,0,0,0.03766814007669426,0.03242802744174996,0.019153061745210108,0.015902915080615337,0.0,0.0,W1
2019-09-12,^BVSP,0.0089021216615985,0.004892003830198501,0.0034635345055239733,0.0103472296415045,0.7054032105428192,0,0,0,0,0,0,0.042560143906892764,0.02753602361155146,0.019692245125726832,0.015363731700098613,0.0,0.0,W1
2019-09-13,^BVSP,-0.0083705845888704,0.0172727062504689,0.0007741367310555233,0.0172727062504689,-0.7749314418840544,0,0,0,0,0,0,0.02528743765642386,0.04480872986202036,0.01700284735125838,0.018053129474567064,0.0,0.0,W1
2019-09-16,^BVSP,0.0017279581094673,0.0100985426983377,0.0015674032533988481,0.0172727062504689,0.12925634470402605,0,0,0,0,0,0,0.03538598035476156,0.03471018716368266,0.017796113873601707,0.017259862952223738,0.0,0.0,W1
2019-09-17,^BVSP,0.0089968297218533,0.007268871612386001,0.0028140812260121733,0.0173674143107237,0.7574564648827536,0,0,0,0,0,0,0.042654851967147564,0.02744131555129666,0.019042791846215032,0.016013184979610413,0.0,0.0,W1
2019-09-18,^BVSP,-0.0008128177010624,0.0098096474229157,0.0003853463853469482,0.0173674143107237,-0.13918995546223317,0,0,0,0,0,0,0.03284520454423186,0.03725096297421236,0.016614057005549805,0.01844191982027564,0.0,0.0,W1
2019-09-19,^BVSP,-0.0018480311285731,0.0010352134275107001,0.0020159847504212735,0.0108448608504264,-0.22156705481245312,0,0,0,0,0,0,0.031809991116721156,0.03828617640172306,0.01824469537062413,0.016811281455201315,0.0,0.0,W1
2019-09-20,^BVSP,0.0045707589759914,0.0064187901045645,0.0027266849670522985,0.0108448608504264,0.3541752855436706,0,0,0,0,0,0,0.03822878122128566,0.03186738629715856,0.018955395587255158,0.016100581238570288,0.0,0.0,W1
2019-09-23,^BVSP,-0.0017091980957906,0.006279957071782,5.017801264132338e-05,0.0064187901045645,-0.20887137702393535,0,0,0,0,0,0,0.03194882414950366,0.03814734336894056,0.01627888863284418,0.018777088192981264,0.0,0.0,W1
2019-09-24,^BVSP,-0.0073088942916341,0.005599696195843501,-0.0015738411350016018,0.0118796532676255,-0.6973881217866648,0,0,0,0,0,0,0.026349127953660158,0.04374703956478406,0.014654869485201257,0.02040110734062419,0.0,0.0,W1
2019-09-25,^BVSP,0.0058073566073694,0.0131162508990035,0.00034000579898402325,0.0131162508990035,0.46869154686161674,0,0,0,0,0,0,0.03946537885266366,0.030630788665780558,0.01656871641918688,0.018487260406638565,0.0,0.0,W1
2019-09-26,^BVSP,0.0079886030181452,0.002181246410775799,0.001194466809522473,0.0152974973097793,0.6816147580520139,0,0,0,0,0,0,0.04164662526343946,0.02844954225500476,0.01742317742972533,0.017632799396100116,0.0,0.0,W1
2019-09-27,^BVSP,-0.0022909081916809,0.010279511209826099,0.001049039285549898,0.0152974973097793,-0.2339280674256143,0,0,0,0,0,0,0.03136711405361336,0.03872905346483086,0.017277749905752756,0.01777822692007269,0.0,0.0,W1
2019-09-30,^BVSP,-0.003174106552474,0.0008831983607931002,0.0020827362203399234,0.0111627095706192,-0.3043619143184185,0,0,0,0,0,0,0.03048391569282026,0.03961225182562396,0.018311446840542783,0.016744529985282662,0.0,0.0,W1
2019-10-01,^BVSP,-0.0066284402499401,0.0034543336974661,-0.001026212993987452,0.0146170432680853,-0.6070723177739652,0,0,0,0,0,0,0.02702958199535416,0.04306658552309006,0.015202497626215406,0.01985347919961004,0.0,0.0,W1
2019-10-02,^BVSP,-0.0294729842754284,0.0228445440254883,-0.010391609817380852,0.0271820760837475,-2.538033290513263,0,0,0,0,0,0,0.00418503796986586,0.06591112954857836,0.005837100802822006,0.029218876023003437,0.0,0.0,W1
2019-10-03,^BVSP,0.0047890210859178,0.0342620053613462,-0.008621627497981177,0.0342620053613462,0.47533934043866094,0,0,0,0,0,0,0.03844704333121206,0.03164912418723216,0.007607083122221681,0.027448893703603764,0.0,0.0,W1
