mecanismo,event_date,next_event_date,u_star,u_exec,regret_t,s_star,s_exec
M0,2021-09-27,2021-10-04,1.0166753170896945,-0.0681892022249604,1.0848645193146549,"BRAV3,CGAS3,PRIO3,SLCE3,TECN3,FIQE3,PTNT3,VULC3,DESK3,SNSY5","MOAR3,ENMT4,HBTS5,SBFG3,FHER3,PTNT3,CGRA3,ENMT3,FESA4,CGRA4"
M0,2021-10-04,2021-10-11,1.5023614715972065,0.04216587084345315,1.4601956007537533,"CRPG5,RANI3,NORD3,ARML3,AMER3,LAND3,CRPG6,SEQL3,HOOT4,TECN3","FHER3,MOAR3,ENMT4,SBFG3,PATI4,USIM6,EQPA7,PTNT3,MBRF3,CGRA4"
M0,2021-10-11,2021-10-18,2.9244921330617593,-0.07235346242341739,2.9968455954851767,"PDGR3,GPAR3,INEP4,INEP3,TRAD3,CXSE3,OIBR3,LAVV3,PDTC3,CRPG6","FHER3,ENMT4,MOAR3,HBTS5,SBFG3,COCE3,PTNT3,PRIO3,MBRF3,LAND3"
M0,2021-10-18,2021-10-25,1.1735203547459188,-0.9920753687136609,2.1655957234595795,"LUPA3,AALR3,PEAB4,HETA4,WLMM3,RPAD5,BEFG39,BIXG39,BOEF39,BSUS39","FHER3,ENMT4,MOAR3,HBTS5,SBFG3,GPAR3,PTNT3,CGRA4,CGRA3,TECN3"
M0,2021-10-25,2021-11-01,1.0068008226680476,-0.37466883138802387,1.3814696540560716,"HAGA3,SNSY3,ABEV3,EUCA3,BICL39,SYNE3,CEDO3,SCAR3,TEND3,BEEF3","FHER3,MOAR3,HBTS5,SBFG3,COCE3,VBBR3,BKYY39,PRIO3,LAND3,CGRA3"
M0,2021-11-16,2021-11-22,1.158577288788117,-0.5162255659322086,1.6748028547203255,"AALR3,SNSY3,AHEB5,FIQE3,EPAR3,BSLI4,SNSY5,BSLI3,SBFG3,IFCM3","MOAR3,HBTS5,TKNO4,FHER3,PTNT3,LAND3,BKYY39,LOGN3,PRIO3,VITT3"
M0,2021-11-22,2021-11-29,1.8778621314644144,-0.17317508990933683,2.0510372213737513,"OSXB3,INEP3,FRIO3,INEP4,COCE5,RCSL3,TRAD3,BPAC5,LIGT3,PETR4","EQPA5,MOAR3,PTNT3,LAND3,LOGN3,VITT3,SYNE3,AGXY3,BKYY39,PTNT4"
M0,2021-11-29,2021-12-06,1.885852694910453,-0.0782105508326627,1.9640632457431157,"BRKM3,BRKM5,HAGA3,ANIM3,CRPG5,ETER3,BRAV3,TGMA3,DIRR3,DEXP3","ENMT4,MOAR3,COCE3,PTNT3,LOGN3,LAND3,VITT3,RPAD5,SYNE3,MBRF3"
M0,2021-12-06,2021-12-13,2.5874422541121214,0.1231038862302786,2.464338367881843,"BMEB4,AVLL3,ONCO3,ARML3,PDTC3,SEQL3,CASH3,HAGA3,FHER3,AZEV3","PTNT3,MOAR3,PATI4,AALR3,BRSR5,HAGA3,LOGN3,SYNE3,CAMB3,LAND3"
M0,2021-12-13,2021-12-20,4.161985074705238,-1.0548938938852592,5.216878968590497,"IGTI3,BMEB3,CEED3,AZEV3,AZEV4,PDTC3,TKNO4,BEEF3,AMER3,WLMM4","PTNT3,ENMT4,MOAR3,HBTS5,LOGN3,AALR3,SYNE3,VITT3,LAND3,ARML3"
M0,2021-12-20,2021-12-27,1.187566403119569,-0.4492197137394221,1.636786116858991,"BSLI3,RCSL3,SLCE3,IFCM3,MGEL4,BGIP3,FESA3,CBAV3,RECV3,ETER3","HAGA3,UNIP5,VITT3,LAND3,UNIP6,AHEB3,BMEB3,PEAB3,ARML3,UNIP3"
M0,2021-12-27,2022-01-03,8.329200255350402,0.1023346981175301,8.226865557232871,"SNSY5,CEBR5,CEBR6,UNIP6,JFEN3,HAGA3,CTKA3,ALLD3,CAML3,RCSL3","HAGA3,VITT3,ENMT4,HBTS5,JOPA4,BMEB3,LAND3,ARML3,FESA3,AHEB3"
M0,2022-01-10,2022-01-17,1.8201959341238454,-0.3701277664067864,2.190323700530632,"MDNE3,BSLI4,PLAS3,IGTI3,EUCA3,CRPG5,CEED3,DOTZ3,CURY3,SHOW3","JOPA4,SNSY5,HAGA3,UNIP5,UNIP6,VITT3,AGXY3,BRKM6,EALT4,SUZB3"
M0,2022-01-17,2022-01-24,1.5804339933722689,-0.001721260676146896,1.5821552540484158,"PDGR3,MATD3,GUAR3,BPAC3,OIBR3,CURY3,JHSF3,CSED3,AMER3,TCSA3","SNSY5,CEBR5,CEBR6,HAGA3,UNIP5,UNIP6,AGXY3,SUZB3,CEED3,PETR3"
M0,2022-01-24,2022-01-31,2.225706768359858,0.1804316393955203,2.045275128964338,"SHOW3,EPAR3,DESK3,VITT3,TECN3,BPAC3,SGPS3,CTKA4,SEQL3,GGPS3","SNSY5,CEBR5,EQPA5,CEBR6,BRKM6,HAGA3,UNIP5,UNIP6,AGXY3,RECV3"
M0,2022-01-31,2022-02-07,1.8147132853946246,0.14728282794202818,1.6674304574525964,"PPLA11,TRAD3,BSLI4,TKNO4,VALE3,BRKM5,BRAP4,CEED3,BRAP3,HAGA4","SNSY5,CEBR5,CEBR6,CEED3,HAGA3,UNIP6,VITT3,RECV3,AGXY3,CMIN3"
M0,2022-02-07,2022-02-14,1.7801217686941826,0.05556805008732249,1.72455371860686,"CTSA3,NORD3,EPAR3,EKTR3,CBAV3,WLMM4,TXRX4,PTNT3,RPAD5,EMAE4","SNSY5,CEBR5,PATI4,UNIP5,HAGA3,UNIP6,AGXY3,CBAV3,VALE3,PPLA11"
M0,2022-02-14,2022-02-21,1.2184860127205595,-0.3149138617242926,1.533399874444852,"CTNM3,TKNO4,BALM3,DTCY3,SBSP3,WLMM4,PATI3,EQPA3,TOTS3,JSLG3","SNSY5,CEBR5,TXRX3,HAGA3,CBAV3,UNIP6,RECV3,BSLI4,VALE3,LPSB3"
M0,2022-02-21,2022-03-02,1.5631481098087217,0.6820327833214406,0.8811153264872811,"CEGR3,FHER3,VALE3,BEEF3,SOJA3,AGRO3,OSXB3,KEPL3,AERI3,PCAR3","SNSY5,CEBR5,PATI4,CEBR6,HAGA3,CBAV3,KEPL3,UNIP6,RECV3,BSLI4"
M0,2022-03-02,2022-03-07,1.0863515758746745,0.06203845099611984,1.0243131248785546,"HAGA3,LAND3,SLCE3,BRAP4,PEAB4,AURA33,BRAP3,OFSA3,DTCY3,SYNE3","CEBR5,USIM6,SNSY5,DOHL3,CBAV3,HAGA3,AVLL3,UNIP5,KEPL3,SEQL3"
M0,2022-03-07,2022-03-14,1.3528805624881428,-0.3934686970648944,1.7463492595530372,"BBDC4,QUAL3,BBDC3,JOPA3,SANB11,SANB3,LPSB3,GRND3,CAMB3,SANB4","CEBR5,SNSY5,BMEB3,CEBR6,BMEB4,BIYE39,KEPL3,CBAV3,RECV3,TTEN3"
M0,2022-03-14,2022-03-21,2.068096570466672,0.07379191164992478,1.994304658816747,"CVCB3,HBTS5,BMOB3,VIVR3,SHOW3,ESPA3,LUPA3,SMFT3,TECN3,ALPA3","CEBR5,JOPA4,SNSY5,CEBR6,CBAV3,LPSB3,KEPL3,UNIP6,BSLI4,SLCE3"
M0,2022-03-21,2022-03-28,3.1476801821176026,0.20787096212746745,2.9398092199901353,"DOTZ3,PDGR3,MGEL4,TFCO4,ESPA3,SHOW3,TELB3,VIVR3,COGN3,LJQQ3","SNSY5,CEBR5,BMEB3,CEBR6,UNIP5,CBAV3,LPSB3,BRAP4,UNIP6,KEPL3"
M0,2022-03-28,2022-04-04,1.6402089204336734,-0.051877484978130314,1.6920864054118037,"BALM4,EUCA3,CTKA4,FICT3,PRNR3,GFSA3,EUCA4,SBSP3,BAZA3,SOND6","SNSY5,CEBR5,BMEB3,ENMT4,CBAV3,LPSB3,RECV3,UNIP6,KEPL3,BRAP3"
M0,2022-04-04,2022-04-11,1.0412119354677252,-0.165830878511592,1.2070428139793172,"SOND5,MNPR3,SOND6,CEGR3,SNSY3,BMEB3,JOPA3,WLMM3,DOTZ3,FHER3","CEBR5,EQPA5,SNSY5,TKNO4,SOND6,LPSB3,CBAV3,SHOW3,KEPL3,TECN3"
M0,2022-04-11,2022-04-18,0.9478356946692282,0.05944583211308819,0.88838986255614,"BMEB3,USIM6,EKTR4,BDLL3,AALR3,RECV3,UGPA3,PSVM11,TUPY3,DMVF3","ENMT4,CEBR5,SOND5,LPSB3,SNSY3,EKTR4,KEPL3,MILS3,SBSP3,BPAC3"
M0,2022-05-16,2022-05-23,1.7196886947895345,0.2556957973476779,1.4639928974418566,"LWSA3,TRAD3,IFCM3,CEBR6,ECOR3,CBAV3,SHOW3,OSXB3,VLID3,TXRX4","LAND3,ASAI3,SBSP3,SMTO3,VULC3,RECV3,BEEF3,CPFE3,AXIA3,AXIA6"
M0,2022-05-23,2022-05-30,1.5861066912811281,0.2026882129218418,1.3834184783592862,"CEED4,TRAD3,PLPL3,BRAV3,BEEF3,BURA39,RAIZ4,CSAN3,SCAR3,INEP4","LAND3,ASAI3,MGEL4,RECV3,DOTZ3,VAMO3,AXIA3,TRAD3,MILS3,AXIA6"
M0,2022-05-30,2022-06-06,1.3294746788152056,-0.09129239186255901,1.4207670706777646,"FESA3,MNDL3,BMTU39,BCHQ39,BFXI39,HBTS5,DOTZ3,BAZA3,FRAS3,FESA4","SOND5,LAND3,ASAI3,ENMT4,EQPA5,DOTZ3,TRAD3,LOGN3,CTKA4,RECV3"
M0,2022-06-06,2022-06-13,0.4814307501905581,-0.6732876548574798,1.154718405048038,"BIYG39,BURT39,BIAU39,MOAR3,QUAL3,BSLI4,CEEB3,FICT3,BLAU3,BCHI39","ASAI3,LAND3,ENMT4,DOTZ3,TRAD3,FESA3,RSUL4,TUPY3,MYPK3,LOGN3"
M0,2022-06-27,2022-07-04,0.8562772913388467,-0.660042655119375,1.5163199464582218,"SOND5,RSID3,RECV3,FLRY3,HAPV3,CAML3,DESK3,SCAR3,IFCM3,MRVE3","ENMT4,ASAI3,TRAD3,BCHQ39,BRSR5,DOTZ3,BLBT39,AXIA6,AXIA3,TUPY3"
M0,2022-07-04,2022-07-11,1.9950885263898193,-0.14820908382904951,2.1432976102188688,"TEND3,AMER3,MGLU3,MNDL3,AMAR3,SEER3,GFSA3,TCSA3,PLPL3,PTBL3","ENMT4,ASAI3,BCHQ39,MYPK3,DOTZ3,TUPY3,PEAB4,AXIA6,BCHI39,BLBT39"
M0,2022-07-11,2022-07-18,1.5095648549623004,-0.06465934209092582,1.5742241970532262,"ALPK3,CALI3,CSED3,SGPS3,RNEW4,PMAM3,GMAT3,BALM3,IFCM3,FIQE3","BCHQ39,ASAI3,ENMT4,MYPK3,TUPY3,PEAB4,CAML3,MDIA3,RNEW3,BCHI39"
M0,2022-07-18,2022-07-25,1.8985321210465367,0.10079171917249782,1.7977404018740388,"INEP4,INEP3,ESPA3,EALT3,PINE4,RDOR3,LWSA3,NGRD3,PDTC3,CALI3","BCHQ39,ASAI3,ENMT4,PATI4,RNEW4,RNEW3,BCHI39,PEAB4,DOTZ3,BFXI39"
M0,2022-07-25,2022-08-01,1.5665747834766974,0.0584668838680507,1.5081078996086468,"IFCM3,MWET4,LOGG3,RSID3,BHEF39,KEPL3,PDTC3,BLAU3,CEAB3,LJQQ3","BCHQ39,ASAI3,ENMT4,RNEW4,RNEW3,MDIA3,PTNT4,BFXI39,LOGN3,BLBT39"
M0,2022-08-01,2022-08-08,2.524954377626187,0.29402112276244213,2.2309332548637446,"TEND3,ENJU3,IFCM3,TCSA3,OIBR3,CASH3,OIBR4,HBTS5,LJQQ3,LWSA3","BCHQ39,ASAI3,PATI4,CEEB5,BGIP3,RNEW4,EKTR4,RNEW3,MDIA3,CMIG3"
M0,2022-08-08,2022-08-15,2.3762616367514613,0.28098826343464134,2.09527337331682,"SNSY5,MWET3,POSI3,CEAB3,MDIA3,TEND3,MGLU3,ARML3,LWSA3,USIM6","BCHQ39,ASAI3,AHEB3,IFCM3,RNEW4,LWSA3,RNEW3,MDIA3,PMAM3,FRAS3"
M0,2022-08-15,2022-08-22,1.4878173228680025,-0.6150006830005988,2.1028180058686012,"NORD3,EQPA7,DTCY3,GPAR3,TXRX4,PLAS3,BMKS3,EQPA3,MNPR3,BAZA3","BCHQ39,ASAI3,ENMT4,LWSA3,IFCM3,SGPS3,MNDL3,RNEW3,POSI3,PMAM3"
M0,2022-08-22,2022-08-29,2.2330507663152845,-0.10618541967778145,2.339236185993066,"FIGE3,EQPA5,PATI3,BDLL3,ANIM3,MGLU3,LAVV3,CVCB3,ENJU3,BNBR3","LWSA3,BCHQ39,ASAI3,RNEW4,MDIA3,JOPA3,MNDL3,RNEW3,POSI3,PLAS3"
M0,2022-08-29,2022-09-05,1.511081953902724,-0.11406683815010814,1.6251487920528322,"OSXB3,TEND3,CRPG3,JHSF3,PINE4,DIRR3,MWET4,CALI3,FESA3,PRNR3","LWSA3,ASAI3,BCHQ39,ENMT4,NUTR3,RNEW4,MDIA3,RSID3,GMAT3,CURY3"
M0,2022-09-05,2022-09-12,1.8808877075243224,0.11998580234662488,1.7609019051776975,"INEP3,INEP4,OSXB3,CALI3,PLPL3,PSVM11,RPAD6,CEEB5,AMER3,SNSY5","LWSA3,ASAI3,BCHQ39,ENMT4,AHEB3,MAPT3,TEND3,POSI3,DESK3,MDIA3"
M0,2022-09-12,2022-09-19,1.6321928291731476,0.014041248791305787,1.6181515803818418,"INEP3,INEP4,GSHP3,IGTI3,RPAD5,RPAD3,RPAD6,VITT3,LUPA3,FRIO3","LWSA3,ASAI3,BCHQ39,PATI4,CEEB5,CGAS3,MGLU3,POSI3,GMAT3,TEND3"
M0,2022-09-19,2022-09-26,3.2671795942616924,-0.028651398151071122,3.2958309924127636,"GFSA3,ROMI3,RNEW4,RNEW3,GPAR3,PLPL3,INEP3,LUPA3,INEP4,ALPK3","LWSA3,ASAI3,BCHQ39,SOND5,EQPA7,RPAD6,INEP3,INEP4,POSI3,GMAT3"
M0,2022-09-26,2022-10-03,2.119299161671932,0.1295426259119809,1.9897565357599512,"MWET3,SBSP3,EMAE4,IFCM3,CYRE3,HAGA3,BMEB3,LAVV3,DIRR3,CSMG3","LWSA3,ASAI3,ENMT4,BCHQ39,COCE3,GPAR3,INEP3,INEP4,POSI3,PLPL3"
M0,2022-10-03,2022-10-10,1.661165750049106,0.3727320322141536,1.2884337178349523,"EKTR3,DEXP3,CTKA3,MILS3,AHEB3,CEEB5,TTEN3,INEP3,BRKM6,INEP4","LWSA3,ASAI3,BCHQ39,SOND5,GFSA3,INEP3,INEP4,POSI3,MGLU3,PLPL3"
M0,2022-10-10,2022-10-17,1.6494467683818137,-0.2721588455719164,1.92160561395373,"BRKM6,BRKM5,G2DI33,PRNR3,HAGA3,DEXP3,BMGB4,PDTC3,GPAR3,DEXP4","LWSA3,ASAI3,ENMT4,GFSA3,GPAR3,INEP3,INEP4,POSI3,MILS3,MGLU3"
M0,2022-10-17,2022-10-24,0.9931596710421015,-0.6810776026429265,1.674237273685028,"CAML3,BPAC5,KEPL3,CPLE3,BRAV3,JSLG3,JOPA3,BMTU39,LOGN3,ONCO3","GFSA3,LWSA3,ASAI3,GPAR3,INEP3,INEP4,MILS3,BRKM6,POSI3,TCSA3"
M0,2022-10-24,2022-10-31,1.7903622901902352,0.14681864571622355,1.6435436444740117,"YDUQ3,CGAS3,SEER3,PSVM11,ANIM3,TEND3,JSLG3,VIVR3,WEGE3,IFCM3","GFSA3,LWSA3,ENMT4,POSI3,INEP3,TCSA3,MILS3,INEP4,PLPL3,PTBL3"
M0,2022-10-31,2022-11-07,1.4262301165801172,-0.2718959519365957,1.698126068516713,"OPCT3,BCHQ39,VIVR3,EQPA7,HBRE3,BCHI39,BFXI39,DEXP4,PDGR3,JALL3","GFSA3,USIM6,INEP3,INEP4,POSI3,MILS3,BNBR3,PINE4,BDLL3,PRIO3"
M0,2022-11-07,2022-11-14,1.5418738947812767,-0.7770460227539029,2.3189199175351796,"BRKM6,GGBR3,PLAS3,GGBR4,BURT39,VALE3,PSVM11,GOAU4,BICL39,BEFG39","GFSA3,INEP3,PLPL3,MILS3,MNDL3,GMAT3,PINE4,PRIO3,VITT3,POSI3"
M0,2022-11-14,2022-11-21,3.8831862178568413,-0.495802706346672,4.378988924203513,"CTSA4,CTSA3,CRPG5,CRPG6,CRPG3,OIBR3,BCWV39,BSOC39,FHER3,BEGE39","INEP3,ENMT4,MWET3,GFSA3,PRIO3,BRKM6,MNDL3,PINE4,MILS3,PLPL3"
M0,2022-11-28,2022-12-05,1.5374901949249995,-0.02482196408463197,1.5623121590096314,"TRAD3,PLAS3,LUPA3,SNSY3,CBAV3,WEST3,BCHQ39,LWSA3,PPLA11,FIQE3","SOND5,GFSA3,CTSA4,CTSA3,RPAD6,OSXB3,PINE4,RPAD3,INEP3,GOAU4"
M0,2022-12-05,2022-12-12,1.1324109494205257,-0.24868905950225628,1.381100008922782,"EMAE4,BMKS3,AVLL3,GSHP3,MEAL3,RCSL3,EKTR4,BIYG39,BIOM3,BUSM39","GFSA3,JOPA4,ENMT4,CTSA4,BRKM6,INEP3,INEP4,RPAD3,VALE3,MNDL3"
M0,2022-12-12,2022-12-19,1.360235954915633,-0.3808670282882483,1.7411029832038813,"HAGA3,OPCT3,QUAL3,ETER3,OIBR4,BMGB4,CASH3,ONCO3,CURY3,WEST3","GFSA3,CTSA4,ENMT4,EKTR3,CTSA3,EMAE4,GOAU4,GGBR4,GGBR3,GOAU3"
M0,2022-12-19,2022-12-26,2.501329730471512,0.27015226815068333,2.2311774623208285,"TELB4,IFCM3,VIVR3,MTSA4,ARML3,EMAE4,AZEV4,TRAD3,POMO3,SHOW3","GFSA3,CTSA4,CTSA3,EMAE4,RPAD6,HAGA3,MNDL3,BRAP4,GOAU4,PRIO3"
M0,2022-12-26,2023-01-02,2.7654937374108473,0.6140405246821751,2.151453212728672,"NORD3,GFSA3,PEAB4,WEST3,PEAB3,JFEN3,INEP3,RPMG3,BKSA39,SNSY3","CTSA4,JOPA4,ENMT4,GFSA3,CTSA3,MNDL3,RPAD6,FESA3,MEAL3,LEVE3"
M0,2023-01-02,2023-01-09,2.260637994309994,0.02881215737362726,2.2318258369363666,"GFSA3,LUPA3,PDGR3,AMER3,IFCM3,IRBR3,MTRE3,AZEV4,PRNR3,INEP3","CTSA4,ENMT4,EQPA5,EKTR3,FESA3,MEAL3,AGXY3,GEPA3,PRNR3,BBSE3"
M0,2023-01-09,2023-01-16,1.6948555460582782,-0.8744310310476274,2.5692865771059057,"MGLU3,LUPA3,AERI3,SMFT3,AURA33,BRAV3,CEAB3,CALI3,BMKS3,BEEF3","CTSA4,USIM6,GFSA3,CTSA3,EMAE4,MNDL3,BCPX39,MEAL3,BEWG39,BCHQ39"
M0,2023-01-16,2023-01-23,1.7075851065523553,0.1795790213038589,1.5280060852484965,"SGPS3,TASA3,TASA4,RPAD5,CTNM3,ETER3,XPBR31,ANIM3,CAML3,PETR3","CTSA4,ENMT4,CTSA3,GFSA3,RPAD6,BCPX39,BCHQ39,EMAE4,MNDL3,CMIN3"
M0,2023-01-23,2023-01-30,2.915720734047952,0.07206799210914344,2.8436527419388087,"AMER3,OIBR3,ALPK3,OIBR4,LUPA3,EUCA4,AZEV3,AZEV4,MGEL4,BCNY39","CTSA4,USIM6,RPAD5,CTSA3,GFSA3,CMIN3,BFXI39,BMKS3,BCHQ39,EMAE4"
M0,2023-01-30,2023-02-06,1.3721833718936691,-0.4512974562892266,1.8234808281828956,"AVLL3,AMER3,PATI3,WLMM4,MATD3,BMIN3,TXRX4,DESK3,BAZA3,BMKS3","CTSA4,USIM6,RPAD6,LUPA3,CTSA3,BAUH4,TKNO4,CMIN3,BCHQ39,CSNA3"
M0,2023-02-13,2023-02-22,2.2169083375963194,-0.2524395966617526,2.469347934258072,"BGIP4,SEQL3,TECN3,LUPA3,OIBR3,VIVR3,ARML3,LJQQ3,MWET4,TEND3","SOND5,CTSA4,AVLL3,WIZC3,BMKS3,GFSA3,EUCA4,ODPV3,ETER3,CMIN3"
M0,2023-02-22,2023-02-27,1.3377764576834201,-0.4557137907012796,1.7934902483846997,"RCSL3,MNPR3,NORD3,AERI3,GUAR3,VSTE3,MNDL3,PEAB4,LJQQ3,BMIN4","AVLL3,LUPA3,EUCA4,TECN3,CMIN3,POMO4,MWET4,GFSA3,RSID3,MATD3"
M0,2023-02-27,2023-03-06,1.5656409786769199,-0.020677099076768065,1.5863180777536878,"CEAB3,MNDL3,HETA4,CEEB5,IFCM3,FICT3,GPAR3,SCAR3,SEQL3,ROMI3","CTSA4,BMKS3,EUCA4,GFSA3,RSID3,POMO4,MNDL3,OPCT3,MWET4,BAZA3"
M0,2023-03-13,2023-03-20,1.5950144243468076,-0.31742998417405754,1.9124444085208652,"BIOM3,BALM4,PSVM11,EPAR3,TELB4,PLPL3,PLAS3,BRAV3,CASH3,SCAR3","CTSA4,TELB4,TELB3,POMO4,TTEN3,HETA4,CEAB3,EUCA4,AERI3,MGLU3"
M0,2023-04-03,2023-04-10,1.4673255052876846,-0.22771447047850793,1.6950399757661925,"CEDO4,BGIP3,BIXJ39,CEDO3,DEXP4,PATI4,BMIN4,MLAS3,CRPG5,USIM6","CTSA4,ENMT4,JOPA4,CEEB5,RCSL3,MNPR3,PLPL3,TECN3,MNDL3,TTEN3"
M0,2023-04-10,2023-04-17,2.676392453890735,0.18733644526618365,2.4890560086245515,"RCSL4,HETA4,EPAR3,TEND3,MLAS3,ESPA3,SYNE3,HBOR3,XPBR31,ENJU3","CTSA4,PATI4,PSVM11,MNPR3,CALI3,WLMM4,PLPL3,VSTE3,BAZA3,TASA3"
M0,2023-04-17,2023-04-24,5.62971341736474,0.3408914487280069,5.288821968636733,"CTNM3,CTNM4,CTSA3,CTSA4,SGPS3,CALI3,RCSL4,EMAE4,CEDO4,PDGR3","CTSA4,PATI3,MNPR3,WLMM4,PSVM11,EPAR3,PLPL3,BAZA3,MNDL3,SNSY3"
M0,2023-04-24,2023-05-02,2.1433057276611245,-1.711316662866094,3.8546223905272186,"LIGT3,CTSA3,IRBR3,PDGR3,DASA3,NEXP3,TEND3,ESTR4,AERI3,DESK3","ENMT4,PATI4,RCSL3,DTCY3,CEDO3,RCSL4,SNSY3,MNPR3,HETA4,AMER3"
M0,2023-05-02,2023-05-08,3.333678720253641,-0.2289057437897497,3.5625844640433906,"NUTR3,ESTR3,BRKM3,BRKM5,NORD3,ESTR4,PSVM11,ALPA4,POMO3,DASA3","CTNM3,CEEB5,BRSR5,BGIP3,CTSA3,PSVM11,BDLL4,MNPR3,CEBR5,WEST3"
M0,2023-05-08,2023-05-15,2.9377258318456074,-0.01358610393791539,2.9513119357835227,"ALPK3,TELB3,TELB4,AVLL3,YDUQ3,PINE4,LWSA3,CSED3,CEDO4,MDIA3","CTNM3,ESTR4,PSVM11,BGIP3,CTSA3,BDLL4,TEND3,MNPR3,ECOR3,EPAR3"
M0,2023-05-15,2023-05-22,3.004408793061252,-0.021994452928793616,3.0264032459900454,"MERC4,CEDO4,HOOT4,ALPK3,ALLD3,ENJU3,ARML3,IFCM3,CTKA4,BSLI4","CTNM3,CEEB5,COCE3,NUTR3,TEND3,TELB4,BALM3,CEAB3,ECOR3,IRBR3"
M0,2023-05-22,2023-05-29,2.5581085849934206,0.53762651655474,2.020482068438681,"IFCM3,BIOM3,CAMB3,GSHP3,CTKA4,PINE4,CBEE3,CRPG5,HOOT4,CRPG6","NUTR3,CTNM3,ENMT4,ESTR4,CEAB3,CEDO4,CEDO3,CTSA3,ALPK3,YDUQ3"
M0,2023-05-29,2023-06-05,3.433410894030367,0.6322556252467897,2.8011552687835772,"SGPS3,SHOW3,CTSA4,CTNM4,ALPK3,SNSY5,GFSA3,CVCB3,BHER39,INBR32","CTNM3,NUTR3,PATI4,AHEB3,CEDO4,CEAB3,CALI3,PSVM11,YDUQ3,ALPK3"
M0,2023-06-05,2023-06-12,2.6592008484907126,0.6776083374793606,1.981592511011352,"LIGT3,HOOT4,HETA4,BEES4,OSXB3,EUCA3,SNSY3,AMAR3,IFCM3,ASAI3","CTNM3,USIM6,ENMT4,NUTR3,CEDO4,HBTS5,CTSA4,YDUQ3,IRBR3,HOOT4"
M0,2023-06-12,2023-06-19,3.3364700507069642,0.5096309290652293,2.826839121641735,"DOTZ3,TRAD3,AVLL3,BMIN3,NEXP3,RSID3,TPIS3,POSI3,HAGA3,CTSA4","CTNM3,NUTR3,USIM6,ENMT4,SGPS3,HBTS5,CEDO4,CTNM4,CTSA3,CTSA4"
M0,2023-06-19,2023-06-26,2.7856398211624906,-0.0503479461860278,2.8359877673485183,"FRIO3,AZEV4,AZEV3,WEST3,RCSL4,LIGT3,CALI3,JFEN3,RNEW4,RPMG3","CTNM3,NUTR3,ENMT4,PATI4,BMIN3,SOND5,BALM3,SGPS3,LIGT3,ALPK3"
M0,2023-06-26,2023-07-03,1.5783639371497509,0.19282253526621929,1.3855414018835317,"PEAB4,DESK3,TEND3,SEER3,AMBP3,MNPR3,ALPK3,SHOW3,DASA3,CEDO3","NUTR3,ENMT4,LIGT3,ALPK3,CTSA4,SGPS3,CEDO4,BMIN3,CTSA3,CTNM4"
M0,2023-07-03,2023-07-10,1.5293413211840656,-0.1785310305100717,1.7078723516941374,"PCAR3,JFEN3,IFCM3,IRBR3,ALPK3,TXRX4,MRVE3,TEND3,DESK3,HETA4","CTNM3,NUTR3,USIM6,ENMT4,FRIO3,LIGT3,ALPK3,CTSA4,SGPS3,YDUQ3"
M0,2023-07-10,2023-07-17,1.2253613471915088,-0.2480589150265398,1.4734202622180486,"MNPR3,SOND6,RPAD5,PMAM3,BFNX39,CRPG5,BSIL39,BHER39,ECOR3,SCAR3","CTNM3,NUTR3,LIGT3,SOND5,HETA4,CEDO4,SGPS3,CTSA4,CTNM4,CTSA3"
M0,2023-07-17,2023-07-24,1.8398833053136245,0.2164007121215558,1.6234825931920687,"ENJU3,SNSY5,SNSY3,SEER3,CEEB5,OIBR4,WEGE3,ECOR3,INBR32,ALPK3","NUTR3,BHEW39,BIPC39,SGPS3,ALPK3,CEDO4,CTSA4,CTNM4,YDUQ3,TEND3"
M0,2023-07-24,2023-07-31,1.8121301762772801,0.16560306766015148,1.6465271086171287,"CASH3,AZEV4,CEDO4,AZEV3,BUSR39,MLAS3,PDTC3,CEEB5,NEXP3,CSUD3","NUTR3,CTNM3,HBTS5,LIGT3,CEDO4,YDUQ3,AVLL3,TEND3,HOOT4,BRKM6"
M0,2023-07-31,2023-08-07,1.7015092799327967,-0.2876170263029359,1.9891263062357325,"MAPT4,WLMM4,PDTC3,HBTS5,SEQL3,DXCO3,PFRM3,BCHQ39,FRIO3,MGEL4","CEEB5,ENMT4,NUTR3,PATI4,BIHE39,CEDO4,BIYP39,HETA4,AVLL3,HBTS5"
M0,2023-08-07,2023-08-14,2.269550501947872,0.460291243368124,1.8092592585797478,"WEST3,CEDO3,CEDO4,CTKA4,CEED3,INBR32,AZEV4,DEXP3,BMEB3,BIHE39","NUTR3,ENMT4,FRIO3,BRKM6,CEDO4,HBTS5,HOOT4,ALPK3,CEDO3,AVLL3"
M0,2023-08-28,2023-09-04,1.6801136128005636,-0.3529040189028913,2.033017631703455,"CRPG6,CRPG5,PTNT3,VSTE3,RCSL3,CVCB3,VIVR3,SEQL3,CBAV3,BGIP3","CTNM3,NUTR3,CALI3,CEDO3,CEDO4,MNPR3,TEND3,DESK3,WLMM4,INBR32"
M0,2023-09-04,2023-09-11,1.0063675003245016,-0.518421866603401,1.5247893669279025,"BMEB3,AGRO3,DASA3,ENMT3,BIGE39,BCRB39,G2DI33,HETA4,HBSA3,PDTC3","CEDO3,CALI3,CEDO4,MNPR3,WLMM4,CLSC3,WEST3,SEER3,AVLL3,PRIO3"
